Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Charlotte E. Ray,@LegallyFeisty,2023-06-14T23:25:37.000Z,False,Extraction 2 plus black mirror this weekend ,0,0,0,63,[],[],"['\\U0001f525', '\\U0001f525', '\\U0001f525', '\\U0001f525', '\\U0001f525']",https://pbs.twimg.com/profile_images/1464363763881152524/Lxgfd4Ct_normal.jpg,https://x.com/LegallyFeisty/status/1669123959915200513,tweet_id:1669123959915200513
N_A_E,@LadynamedNae,2023-06-14T23:25:18.000Z,False,I can’t wait to watch Extraction 2 this Friday ,0,0,0,123,[],[],['\\U0001f603'],https://pbs.twimg.com/profile_images/1779512382605135872/J81AkJX9_normal.jpg,https://x.com/LadynamedNae/status/1669123878096887812,tweet_id:1669123878096887812
𝕂𝕙𝕒𝕝𝕖𝕖𝕝 𝕎𝕒𝕣𝕕,@Sticks323,2023-06-14T23:21:30.000Z,False,Extraction 2 is a lot of fun. #extraction2 #Netflix #shorts #reels #movi... https://youtube.com/shorts/sZSkGy4elbw?feature=share… via ,0,0,0,61,"['#extraction2', '#Netflix', '#shorts', '#reels', '#movi']",['@YouTube'],[],https://pbs.twimg.com/profile_images/1801466756239593472/dq1vv3ow_normal.jpg,https://x.com/Sticks323/status/1669122923456602115,tweet_id:1669122923456602115
iash,@bluract1,2023-06-14T23:20:34.000Z,False,tô no hype pra resgate 2 quero ver o chris hemsworth metendo a porrada no povo em plano sequência #Extraction2,0,0,0,92,['#Extraction2'],[],[],https://pbs.twimg.com/profile_images/1847781827873816576/rc3XGkmv_normal.jpg,https://x.com/bluract1/status/1669122687824809987,tweet_id:1669122687824809987
Steven Birt,@birt_steven,2023-06-14T23:14:03.000Z,False,"Extraction 2, Netflix,  Friday..
Say no more, thank me later",0,0,0,51,[],[],[],https://pbs.twimg.com/profile_images/618206029793390592/C5BecfBC_normal.jpg,https://x.com/birt_steven/status/1669121048426557441,tweet_id:1669121048426557441
Sydney,@CountVolpe,2023-06-14T23:12:56.000Z,False,#NowWatching but I’m thinking about her….(extraction 2),0,0,0,12K,['#NowWatching'],[],['\\U0001f494'],https://pbs.twimg.com/profile_images/1617901472145866759/DqXSj0Wr_normal.jpg,https://x.com/CountVolpe/status/1669120768783859712,tweet_id:1669120768783859712
WS Wanderers FC,@wswanderersfc,2023-06-14T23:11:27.000Z,True,What in the Sunny Fox is happening here?  #Extraction2 #WSW,0,0,0,8.3K,"['#Extraction2', '#WSW']",['@NetflixANZ'],['\\U0001f98a'],https://pbs.twimg.com/profile_images/1629961933238710272/x-h6UHq8_normal.jpg,https://x.com/wswanderersfc/status/1669120394584813569,tweet_id:1669120394584813569
Pat Tomasulo,@pattomasulo,2023-06-14T23:10:38.000Z,False,I'm looking forward to Extraction 2 the way people look forward to their first-born.,0,0,0,2.7K,[],[],[],https://pbs.twimg.com/profile_images/1459130971517763604/bH60UmUI_normal.jpg,https://x.com/pattomasulo/status/1669120188069957634,tweet_id:1669120188069957634
47 (Usman Oladuntoye),@LifeOfUzy47,2023-06-14T23:06:18.000Z,True,Extraction 2 tomorrow ,0,0,0,273,[],[],['\\u231b\\ufe0f'],https://pbs.twimg.com/profile_images/1789455351533752320/XQ9Ha7HF_normal.jpg,https://x.com/LifeOfUzy47/status/1669119099975135232,tweet_id:1669119099975135232
Marvey of Marvey-R,@Marveyr,2023-06-14T23:06:00.000Z,True,"He never said he was in Extraction 2.
Na una dey carry fake news upandan",0,0,0,205,[],[],[],https://pbs.twimg.com/profile_images/1772197014647848960/d-hfZGm2_normal.jpg,https://x.com/Marveyr/status/1669119024913870850,tweet_id:1669119024913870850
9¾ △⃒⃘ Bruce Cares,@Bruce_Cares,2023-06-14T23:05:10.000Z,True,Oh I can not wait!!! #Extraction2,0,0,0,515,['#Extraction2'],[],[],https://pbs.twimg.com/profile_images/1803428098852925440/l4WLefis_normal.jpg,https://x.com/Bruce_Cares/status/1669118812636028928,tweet_id:1669118812636028928
Osamagbe,@agho_joshua,2023-06-14T23:01:31.000Z,False,He’s not on extraction 2 plain and simple,0,0,0,595,[],[],[],https://pbs.twimg.com/profile_images/1672185706033102849/57vsC47M_normal.jpg,https://x.com/agho_joshua/status/1669117893060055042,tweet_id:1669117893060055042
GMA3: What You Need To Know,@ABCGMA3,2023-06-14T23:00:00.000Z,True,"Actress  Farahani talks about a sequel of the highly-anticipated action-thriller, ""Extraction 2.""#GMA3 #GolshiftehFarahani",0,0,0,2.7K,"['#GMA3', '#GolshiftehFarahani']",['@Golshifteh'],[],https://pbs.twimg.com/profile_images/1479508420453670916/a7f4uz1v_normal.jpg,https://x.com/ABCGMA3/status/1669117514482057217,tweet_id:1669117514482057217
Mubby,@mubby249,2023-06-14T22:59:46.000Z,True,One guy was asking when they will release this moving today thinking that it was Extraction 2,0,0,0,183,[],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1726365125173514240/fk6Cqww2_normal.jpg,https://x.com/mubby249/status/1669117452733632512,tweet_id:1669117452733632512
Tid,@Aseteride,2023-06-14T22:59:22.000Z,False,Kesiangan tp gpp soalnya emg hari ini cm perpisahan kls 9 abis itu sorenya ada jadwal screening Extraction 2 hehe,0,0,0,56,[],[],[],https://pbs.twimg.com/profile_images/1845961471689441280/-8_O6Dk1_normal.jpg,https://x.com/Aseteride/status/1669117352800296961,tweet_id:1669117352800296961
Liam Hemsworth Fan.,@liamhemswsource,2023-06-14T22:55:46.000Z,False,"New.  with a fan at the premiere of Extraction 2 in New York. June 12, 2023.",0,0,0,612,[],['@LiamHemsworth'],[],https://pbs.twimg.com/profile_images/1791607328703164417/e0-HkFx5_normal.jpg,https://x.com/liamhemswsource/status/1669116446985658370,tweet_id:1669116446985658370
Dozzy®,@Certified_Jerry,2023-06-14T22:55:31.000Z,False,Watching Fast X was just a waste of 2 hours..... Thank God Extraction 2 is coming out tomorrow make I use am clear my vex....,0,0,0,174,[],[],[],https://pbs.twimg.com/profile_images/1799501794868871168/xrzy9w_L_normal.jpg,https://x.com/Certified_Jerry/status/1669116386310758401,tweet_id:1669116386310758401
Megan Anderson,@MeganAnderson,2023-06-14T22:55:31.000Z,True,What is my life  #Extraction2,0,0,0,47K,['#Extraction2'],[],['\\U0001f5a4'],https://pbs.twimg.com/profile_images/1797745860240982016/S_nk2VpM_normal.jpg,https://x.com/MeganAnderson/status/1669116384599592962,tweet_id:1669116384599592962
GWAPO,@ferdisaacs,2023-06-14T22:52:30.000Z,False,Looking forward to seeing Extraction 2 tomorrow!,0,0,0,19,[],[],[],https://pbs.twimg.com/profile_images/1820381660573212673/jNPPiuy9_normal.jpg,https://x.com/ferdisaacs/status/1669115625061621760,tweet_id:1669115625061621760
Choco Latte,@Aaliyah_Lillli,2023-06-14T22:52:22.000Z,True,"It was a distraction to let us think he is in Extraction 2 ,ahnahn una dey mad gan o",0,0,0,1.2K,[],[],"['\\U0001f62d', '\\U0001f62d', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1823417934531706880/BxuZ20yc_normal.jpg,https://x.com/Aaliyah_Lillli/status/1669115593918763008,tweet_id:1669115593918763008
Ryan Scott,@dotscott2112,2023-06-14T22:49:55.000Z,False,Early Screening of The Extraction 2,0,0,0,89,[],[],[],https://pbs.twimg.com/profile_images/3168879708/f1010f6f9af3362201610b1daececc04_normal.jpeg,https://x.com/dotscott2112/status/1669114973727993856,tweet_id:1669114973727993856
Anto,@Anton1_scp,2023-06-14T22:48:34.000Z,False,Sûrement oublié (et la production d’électricité qui en france provient des centrales et donc encore de l’extraction de minerais rares avec l’uranium) donc l’écolo à 2 balles renseignes-toi avant de l’ouvrir stp 2/2,0,0,0,16,[],[],[],https://pbs.twimg.com/profile_images/1603015872951500800/GhI75feX_normal.jpg,https://x.com/Anton1_scp/status/1669114635985776645,tweet_id:1669114635985776645
ivan.,@ivanmartinvz,2023-06-14T22:47:55.000Z,False,Extraction 2 comes out Friday,0,0,0,101,[],[],['\\U0001f5e3\\ufe0f'],https://pbs.twimg.com/profile_images/1815220888876285953/Py5wgzS1_normal.jpg,https://x.com/ivanmartinvz/status/1669114473377075200,tweet_id:1669114473377075200
Anto,@Anton1_scp,2023-06-14T22:46:04.000Z,False,"T’es con ou tu le fais exprès? Le bilan carbone des électriques au total est plus grand que les thermiques entre la construction, la fabrication (sans oublier l’extraction des minerais lourds pour les batteries),ces mêmes batteries qu’on ne sait pas recycler et j’en ai 1/2",0,0,0,31,[],[],[],https://pbs.twimg.com/profile_images/1603015872951500800/GhI75feX_normal.jpg,https://x.com/Anton1_scp/status/1669114005636497410,tweet_id:1669114005636497410
AjEEB,@ajeebjr,2023-06-14T22:44:49.000Z,False,Extraction 2 ,0,0,0,63,[],[],['\\U0001f4af'],https://pbs.twimg.com/profile_images/1830012767547318273/a9tEaQQZ_normal.jpg,https://x.com/ajeebjr/status/1669113690942058496,tweet_id:1669113690942058496
Odogwu Malay,@blvck_cookiee,2023-06-14T22:43:41.000Z,True,So it’s not the real thing? It’s not the real extraction? Wdym by mokumentary inspired by extraction 2?!?!? ,0,0,0,306,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1851424060904771585/JLNoq6sU_normal.jpg,https://x.com/blvck_cookiee/status/1669113405569900545,tweet_id:1669113405569900545
Tom and Lorenzo,@tomandlorenzo,2023-06-14T22:42:15.000Z,False,"Chris Hemsworth, Golshifteh Farahani and Olga Kurylenko kept the looks action movie-basic for the #Extraction2 Madrid premiere",0,0,0,5.1K,['#Extraction2'],[],[],https://pbs.twimg.com/profile_images/737402876708802560/kwrQX9zK_normal.jpg,https://x.com/tomandlorenzo/status/1669113046374006789,tweet_id:1669113046374006789
@Cartoon_Boy,@Cartoon_Boy,2023-06-14T22:41:14.000Z,False,"If him say he dey extraction 2, Him dey nah",0,0,0,5.8K,[],[],[],https://pbs.twimg.com/profile_images/1583378963438735360/aS3GvgV3_normal.jpg,https://x.com/pizul_/status/1669112788852125701,tweet_id:1669112788852125701
The Mechanic,@AskMcGavin,2023-06-14T22:37:29.000Z,False,"“Extraction 2” comes out Friday on Netflix. Whole movie gone be like…

Can’t wait.",0,0,0,182,[],[],[],https://pbs.twimg.com/profile_images/1848344629659172864/Wi7cusrQ_normal.jpg,https://x.com/AskMcGavin/status/1669111846497062914,tweet_id:1669111846497062914
Trippy,@dosskiiii,2023-06-14T22:37:11.000Z,False,"Change am to inspired by extraction 2. 

I am beyond livid.",0,0,0,39,[],[],[],https://pbs.twimg.com/profile_images/1811076498108928000/ftwcPGzn_normal.jpg,https://x.com/dosskiiii/status/1669111772500963329,tweet_id:1669111772500963329
υnĸle вaвy jayвoy☂︎,@me_jahzz,2023-06-14T22:35:58.000Z,False,So this guy no de inside Extraction 2?,0,0,0,65,[],[],[],https://pbs.twimg.com/profile_images/1621467217345871873/NL2Clfm6_normal.jpg,https://x.com/me_jahzz/status/1669111462990585857,tweet_id:1669111462990585857
千,@hgm_cm,2023-06-14T22:35:33.000Z,False,今週末ザフラとextraction2とをどういう時間配分でいい感じに観るかの勝負なので楽しい(誰との勝負？),0,0,0,79,[],[],['\\U0001f577'],https://pbs.twimg.com/profile_images/1729154101072871424/HGygOSeF_normal.jpg,https://x.com/hgm_cm/status/1669111358858891265,tweet_id:1669111358858891265
Ki Ki Do You Love Me .,@bombeautyki,2023-06-14T22:33:51.000Z,False,extraction 2 can’t wait,0,0,0,43,[],[],"['\\U0001f525', '\\U0001f525']",https://pbs.twimg.com/profile_images/1735938972847591424/o_jDNY20_normal.jpg,https://x.com/bombeautyki/status/1669110931253493808,tweet_id:1669110931253493808
DNA,@dna,2023-06-14T22:30:30.000Z,True,"#ChrisHemsworth led star-cast attends premiere of action film “#Extraction2” in New York#DNAVideos 

For more videos, click here https://dnaindia.com/videos",0,0,0,1.4K,"['#ChrisHemsworth', '#Extraction2', '#DNAVideos']",[],[],https://pbs.twimg.com/profile_images/1755549740698333184/f7DW1HYd_normal.jpg,https://x.com/dna/status/1669110090597646337,tweet_id:1669110090597646337
DoTunes,@dotunes_shothis,2023-06-14T22:27:32.000Z,True,Dem say na Mockumentary  Extraction of the Don ooo NOT Extraction2 ,0,0,0,319,[],[],"['\\U0001f602', '\\U0001f602', '\\U0001f602', '\\U0001f602', '\\U0001f602']",https://pbs.twimg.com/profile_images/1723417681838120960/LC62JNga_normal.jpg,https://x.com/dotunes_shothis/status/1669109341431947266,tweet_id:1669109341431947266
Marvin Osifo,@marvinosifo,2023-06-14T22:25:18.000Z,False,"Extraction made waves with its groundbreaking 
12 minute ‘one shot’ action sequence. Thank you, , for the invitation. It was such an awesome experience to take part in an exclusive #Extraction2 2 One Shot experience.Extraction 2 - Friday 16th  ",0,0,0,11K,['#Extraction2'],"['@NetflixANZ', '@NetflixANZ']","['\\u2728', '\\U0001f37f', '\\U0001f36b']",https://pbs.twimg.com/profile_images/1793619983580397568/eeroOymQ_normal.jpg,https://x.com/marvinosifo/status/1669108780750221313,tweet_id:1669108780750221313
Meaux,@meauxox,2023-06-14T22:20:57.000Z,False,Extraction 2 is coming out this week! I’m hype. Bouta watch the first one again. I know that little boy is alive.,0,0,0,39,[],[],[],https://pbs.twimg.com/profile_images/1775511628189949952/TQrUChhP_normal.jpg,https://x.com/meauxox/status/1669107687613685763,tweet_id:1669107687613685763
lifeofdevint,@lifeofdevint,2023-06-14T22:18:43.000Z,False,I MET CHRIS AND LIAM HEMSWORTH (EXTRACTION 2 PREMIERE VLOG) #Extraction2 #Tylerrakelives #ChrisHemsworth #LiamHemsworth #Netflix #moviepremiere #movie #movies #nyc #newyork #newyorkcity,0,0,0,1.9K,"['#Extraction2', '#Tylerrakelives', '#ChrisHemsworth', '#LiamHemsworth', '#Netflix', '#moviepremiere', '#movie', '#movies', '#nyc', '#newyork', '#newyorkcity']",[],[],https://pbs.twimg.com/profile_images/1666241300713070595/KKqH8U7D_normal.jpg,https://x.com/lifeofdevint/status/1669107124813668352,tweet_id:1669107124813668352
scaredsacrifice,@scaredsacrifice,2023-06-14T22:15:15.000Z,False,"Bro I finally watched extraction for the first time last night, that shit low key a top 5 action movie of the new decade, now I can’t wait to see 2 on Friday Netflix has me hooked once again ",0,0,0,237,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1582901127506436097/DoLQhNkR_normal.jpg,https://x.com/scaredsacrifice/status/1669106253237198848,tweet_id:1669106253237198848
Sydney,@CountVolpe,2023-06-14T22:09:19.000Z,False,"Had an Extraction 2 screening today, was so excited to see it in theaters but i get there and it’s cancelled? For some reason with Netflix? Kind of the worst",0,0,0,18K,[],[],[],https://pbs.twimg.com/profile_images/1617901472145866759/DqXSj0Wr_normal.jpg,https://x.com/CountVolpe/status/1669104759402274817,tweet_id:1669104759402274817
semper fi,@sirvick__,2023-06-14T22:08:24.000Z,True,So he no dey extraction 2??,0,0,0,139,[],[],"['\\U0001f602', '\\U0001f602', '\\U0001f602', '\\U0001f602']",https://pbs.twimg.com/profile_images/1839038129342156800/6eulska-_normal.jpg,https://x.com/sirvick__/status/1669104525695672321,tweet_id:1669104525695672321
CobraStar,@CobraStarGreen,2023-06-14T22:06:02.000Z,False,Yoooo I need a screener for #Extraction2,0,0,0,68,['#Extraction2'],[],[],https://pbs.twimg.com/profile_images/1635561382392352769/qn4US9Gl_normal.jpg,https://x.com/CobraStarGreen/status/1669103933728456704,tweet_id:1669103933728456704
The_prim_Nurse,@abike_ade0,2023-06-14T22:02:45.000Z,True,So that guy was right. There was one guy that kept commenting on that viral video someone posted few days ago that he has seen extraction 2 and Ninolowo is not there… people called him mad and bitterouch!,0,0,0,9.7K,[],[],['\\U0001f64a'],https://pbs.twimg.com/profile_images/1708896769692610560/sLUGq16c_normal.jpg,https://x.com/abike_ade0/status/1669103106414592001,tweet_id:1669103106414592001
Movie Files,@MovieFilesLive,2023-06-14T22:02:27.000Z,False,"#EXTRACTION2 has to be knocking on the door with JW4 for some of the best action you’ll see this year  This sequel doubles down on what worked in the first film, while giving us a a larger scope with some incredibly brutal action. That prison breakout sequence is (1/3)",0,0,0,8.8K,['#EXTRACTION2'],[],['\\U0001f92f'],https://pbs.twimg.com/profile_images/1852419399350714368/FQINvd3w_normal.jpg,https://x.com/MovieFilesLive/status/1669103029080006661,tweet_id:1669103029080006661
M∆x!MUS,@CodedMentality,2023-06-14T22:01:38.000Z,False,"Na carry play , dem carry dis big man play cos why won't he feature in the movie #Extraction2",0,0,0,145,['#Extraction2'],[],[],https://pbs.twimg.com/profile_images/1846718633558396928/x0SUyWSW_normal.jpg,https://x.com/CodedMentality/status/1669102824649641985,tweet_id:1669102824649641985
م ح م د,@elsabaa84,2023-06-14T21:59:23.000Z,False,خد سيف كمان سيف كمان سيف ة تعالى ب Extraction 2,0,0,0,54,[],[],[],https://pbs.twimg.com/profile_images/1643811575323656193/evcog3WO_normal.jpg,https://x.com/elsabaa84/status/1669102260016619524,tweet_id:1669102260016619524
BSL,@bigscreenleaks,2023-06-14T21:58:27.000Z,False,Tonight’s screening. #Extraction2,0,0,0,10K,['#Extraction2'],[],[],https://pbs.twimg.com/profile_images/1574579952766304256/CAd8SoDU_normal.jpg,https://x.com/bigscreenleaks/status/1669102024661794816,tweet_id:1669102024661794816
akindele akintola,@Akindeleesq,2023-06-14T21:57:18.000Z,False,"Na marketing team he dey, this short play is for promoting extraction 2.
And the shooting of extraction has been wrapped up early this year, so seeing him on set, made me curious sha",0,0,0,1.2K,[],[],[],https://pbs.twimg.com/profile_images/1791205061562929153/HusgDKvx_normal.jpg,https://x.com/Akindeleesq/status/1669101732654198785,tweet_id:1669101732654198785
Koye,@KoyeDG,2023-06-14T21:56:26.000Z,True,Extraction 2...,0,0,0,217,[],[],[],https://pbs.twimg.com/profile_images/1828209749206196224/dm5XPQ0l_normal.jpg,https://x.com/KoyeDG/status/1669101514051264512,tweet_id:1669101514051264512
3D,@snipper_xy,2023-06-14T21:54:42.000Z,True,Thought theu said it’s extraction 2?  Abi them dey whine us,0,0,0,515,[],[],[],https://pbs.twimg.com/profile_images/1851506618090803200/xKIt-E4d_normal.jpg,https://x.com/snipper_xy/status/1669101081639395329,tweet_id:1669101081639395329
Adam (Hoosk),@HooskLivesOn,2023-06-14T21:54:17.000Z,False,I may have to go to court on Friday but you know I'm watching Extraction 2 after that. Can't fucking wait.,0,0,0,29,[],[],[],https://pbs.twimg.com/profile_images/1629644303843618817/n93S9aI8_normal.jpg,https://x.com/HooskLivesOn/status/1669100973367623680,tweet_id:1669100973367623680
MyMMANews,@MyMMANews,2023-06-14T21:48:24.000Z,False,Former #UFC featherweight title challenger  stars in #Extraction2 this Friday on  - Watch the official trailer belowhttps://mymmanews.com/megan-anderson-stars-in-extraction-2-only-on-netflix-june-16/…,0,0,0,273,"['#UFC', '#Extraction2']","['@MeganAnderson', '@netflix']",[],https://pbs.twimg.com/profile_images/1500919143591292937/uE4brqU3_normal.jpg,https://x.com/MyMMANews/status/1669099492866510854,tweet_id:1669099492866510854
Manelisi ✞,@Manelisi_mkhize,2023-06-14T21:48:06.000Z,False,at least Extraction 2 is dropping on Friday not even gonna waste my time on that Fast X,0,0,0,190,[],[],[],https://pbs.twimg.com/profile_images/1779536107568259073/uBOX5byN_normal.jpg,https://x.com/Manelisi_mkhize/status/1669099419294130176,tweet_id:1669099419294130176
Monsieur Avril,@monsieur_avril,2023-06-14T21:45:02.000Z,True,Wait fess... so it's not EXTRACTION 2?,0,0,0,424,[],[],[],https://pbs.twimg.com/profile_images/1846660894186475521/oWSeZpy1_normal.jpg,https://x.com/monsieur_avril/status/1669098645164023808,tweet_id:1669098645164023808
Peakatron,@SpidermanWay,2023-06-14T21:44:45.000Z,False,WAIT EXTRACTION 2 COMES OUT ON FRIDAY I THOUGHT IT CAME OUT JULY 16TH,0,0,0,67,[],[],[],https://pbs.twimg.com/profile_images/1839391271523336193/kpdRAkk-_normal.jpg,https://x.com/SpidermanWay/status/1669098576897626114,tweet_id:1669098576897626114
